measurement_id,station_id,measurement_date,mode,pressure,flow,temperature,vibration
3631,107,2024-12-14,peak,61.7,1255.76,-3.7,0.736
3632,107,2024-12-15,normal,59.27,1129.57,-1.46,0.624
3633,107,2024-12-16,peak,63.11,1251.4,-1.17,0.797
3634,107,2024-12-17,peak,60.82,1286.38,-2.13,0.768
3635,107,2024-12-18,normal,59.89,1075.08,-2.25,0.604
3636,107,2024-12-19,normal,59.23,1041.32,-4.28,0.663
3637,107,2024-12-20,normal,58.81,1122.63,-3.81,0.661
3638,107,2024-12-21,normal,59.41,1104.74,1.87,0.6
3639,107,2024-12-22,peak,62.21,1210.22,-4.97,0.706
3640,107,2024-12-23,peak,61.32,1231.35,-0.82,0.698
3641,107,2024-12-24,normal,58.46,1117.36,-1.93,0.664
3642,107,2024-12-25,peak,61.38,1202.06,-2.69,0.792
3643,107,2024-12-26,normal,58.52,1089.38,-4.91,0.578
3644,107,2024-12-27,peak,60.47,1247.9,-2.17,0.709
3645,107,2024-12-28,peak,60.97,1263.19,-3.33,0.715
3646,107,2024-12-29,normal,60.45,1124.97,-6.46,0.641
3647,107,2024-12-30,normal,59.51,1106.57,-2.67,0.652
3648,107,2024-12-31,peak,61.01,1216.77,-2.1,0.667
3649,107,2025-01-01,peak,62.78,1196.97,-2.59,0.707
3650,107,2025-01-02,normal,59.34,1096.4,-3.67,0.631
3651,107,2025-01-03,normal,59.19,1138.42,-1.46,0.666
3652,107,2025-01-04,peak,61.98,1234.32,0.56,0.736
3653,107,2025-01-05,peak,61.36,1225.83,-1.38,0.765
3654,107,2025-01-06,peak,61.95,1245.91,-1.11,0.661
3655,107,2025-01-07,normal,58.74,1111.71,-3.11,0.61
3656,107,2025-01-08,normal,59.48,1078.83,-0.29,0.651
3657,107,2025-01-09,normal,59.5,1052.88,-2.21,0.6
3658,107,2025-01-10,peak,62.44,1250.28,0.72,0.708
3659,107,2025-01-11,normal,60.88,1115.83,-1.68,0.707
3660,107,2025-01-12,normal,59.76,1091.59,1.02,0.64
3661,107,2025-01-13,normal,60.66,1136.25,-0.16,0.667
3662,107,2025-01-14,peak,62.34,1220.34,2.03,0.68
3663,107,2025-01-15,peak,60.78,1238.4,-1.79,0.737
3664,107,2025-01-16,stress,63.13,1145.35,1.56,1.127
3665,107,2025-01-17,normal,60.8,1113.38,-0.37,0.673
3666,107,2025-01-18,repair,56.72,912.82,-1.07,1.036
3667,107,2025-01-19,normal,58.93,1072.17,1.95,0.606
3668,107,2025-01-20,normal,58.68,1103.55,1.19,0.641
3669,107,2025-01-21,normal,58.73,1101.61,0.14,0.59
3670,107,2025-01-22,normal,60.84,1095.8,1.23,0.626
3671,107,2025-01-23,peak,63.71,1209.6,1.45,0.785
3672,107,2025-01-24,normal,59.6,1093.95,0.1,0.616
3673,107,2025-01-25,normal,60.71,1056.5,-1.14,0.659
3674,107,2025-01-26,normal,59.31,1126.34,2.81,0.629
3675,107,2025-01-27,repair,58.05,979.35,-0.68,0.983
3676,107,2025-01-28,repair,57.41,880.28,1.67,0.941
3677,107,2025-01-29,stress,62.75,1178.82,-0.27,1.195
3678,107,2025-01-30,normal,60.39,1118.16,1.9,0.637
3679,107,2025-01-31,peak,61.41,1236.51,1.23,0.749
3680,107,2025-02-01,normal,60.48,1086.18,-1.99,0.599
3681,107,2025-02-02,normal,59.66,1115.96,1.93,0.708
3682,107,2025-02-03,normal,61.99,1129.2,3.76,0.616
3683,107,2025-02-04,peak,61.82,1238.22,1.12,0.69
3684,107,2025-02-05,normal,59.3,1064.59,0.49,0.621
3685,107,2025-02-06,normal,60.17,1125.12,3.48,0.604
3686,107,2025-02-07,normal,59.89,1126.41,4.19,0.646
3687,107,2025-02-08,repair,58.95,913.64,5.37,0.97
3688,107,2025-02-09,peak,62.7,1180.75,1.52,0.681
3689,107,2025-02-10,normal,61.31,1165.73,2.89,0.666
3690,107,2025-02-11,stress,64.47,1140.71,3.11,1.205
3691,107,2025-02-12,normal,60.83,1118.26,3.64,0.565
3692,107,2025-02-13,normal,59.35,1123.36,5.18,0.584
3693,107,2025-02-14,normal,62.23,1103.07,2.13,0.664
3694,107,2025-02-15,peak,60.73,1249.76,2.84,0.744
3695,107,2025-02-16,normal,61.06,1109.78,0.3,0.647
3696,107,2025-02-17,normal,61.7,1115.4,6.04,0.602
3697,107,2025-02-18,peak,62.32,1223.44,7.22,0.725
3698,107,2025-02-19,peak,61.76,1260.79,4.96,0.722
3699,107,2025-02-20,normal,59.52,1039.14,4.06,0.641
3700,107,2025-02-21,normal,59.23,1131.34,5.96,0.647
3701,107,2025-02-22,stress,63.32,1145.55,7.42,1.228
3702,107,2025-02-23,normal,60.79,1051.93,6.13,0.592
3703,107,2025-02-24,stress,65.32,1108.87,6.31,1.196
3704,107,2025-02-25,peak,60.8,1167.49,6.68,0.627
3705,107,2025-02-26,normal,61.16,1135.18,5.83,0.638
3706,107,2025-02-27,peak,61.53,1255.52,7.55,0.706
3707,107,2025-02-28,stress,64.42,1156.14,6.74,1.192
3708,107,2025-03-01,peak,61.69,1233.26,6.1,0.764
3709,107,2025-03-02,normal,59.93,1103.92,6.55,0.565
3710,107,2025-03-03,repair,57.69,932.13,8.31,1.018
3711,107,2025-03-04,normal,60.41,1143.57,5.13,0.612
3712,107,2025-03-05,normal,60.39,1083.75,9.56,0.642
3713,107,2025-03-06,normal,60.1,1095.55,10.03,0.731
3714,107,2025-03-07,normal,59.73,1092.29,9.36,0.61
3715,107,2025-03-08,normal,58.71,1110.13,8.53,0.626
3716,107,2025-03-09,normal,59.57,1101.53,10.87,0.638
3717,107,2025-03-10,repair,58.96,907.11,8.95,0.968
3718,107,2025-03-11,stress,63.54,1132.21,9.09,1.209
3719,107,2025-03-12,peak,63.95,1215.85,9.0,0.67
3720,107,2025-03-13,normal,61.16,1071.51,13.37,0.687
3721,107,2025-03-14,normal,60.0,1086.82,9.07,0.627
3722,107,2025-03-15,normal,59.51,1098.29,13.02,0.647
3723,107,2025-03-16,peak,62.09,1242.96,9.41,0.741
3724,107,2025-03-17,normal,61.6,1072.0,10.79,0.58
3725,107,2025-03-18,normal,60.24,1063.37,10.6,0.653
3726,107,2025-03-19,normal,59.9,1112.8,11.85,0.67
3727,107,2025-03-20,peak,62.63,1221.02,14.67,0.785
3728,107,2025-03-21,normal,60.07,1057.75,13.89,0.688
3729,107,2025-03-22,repair,57.91,925.92,14.13,0.987
3730,107,2025-03-23,stress,64.64,1097.01,12.02,1.155
3731,107,2025-03-24,repair,58.03,902.61,14.67,1.033
3732,107,2025-03-25,normal,61.87,1061.47,11.31,0.669
3733,107,2025-03-26,normal,62.11,1096.15,10.63,0.646
3734,107,2025-03-27,normal,61.94,1122.35,15.69,0.607
3735,107,2025-03-28,peak,63.03,1188.29,16.87,0.661
3736,107,2025-03-29,normal,60.99,1074.25,13.17,0.546
3737,107,2025-03-30,normal,60.39,1111.09,13.66,0.65
3738,107,2025-03-31,peak,62.86,1144.88,18.66,0.725
3739,107,2025-04-01,normal,60.04,1052.96,14.38,0.616
3740,107,2025-04-02,peak,61.85,1174.14,17.07,0.781
3741,107,2025-04-03,normal,60.65,1044.31,16.08,0.64
3742,107,2025-04-04,normal,61.12,1084.45,14.48,0.68
3743,107,2025-04-05,normal,62.23,1086.88,19.72,0.679
3744,107,2025-04-06,normal,60.06,1054.14,17.59,0.637
3745,107,2025-04-07,peak,63.39,1204.48,18.35,0.691
3746,107,2025-04-08,normal,61.29,1106.74,18.82,0.627
3747,107,2025-04-09,normal,62.26,1063.56,18.69,0.615
3748,107,2025-04-10,normal,59.73,1082.64,18.86,0.648
3749,107,2025-04-11,normal,59.86,1102.96,18.59,0.599
3750,107,2025-04-12,stress,64.76,1088.13,18.96,1.187
3751,107,2025-04-13,normal,60.73,1109.05,20.7,0.639
3752,107,2025-04-14,peak,61.59,1246.99,20.37,0.762
3753,107,2025-04-15,normal,60.77,1063.59,20.02,0.612
3754,107,2025-04-16,normal,61.23,1044.39,18.18,0.639
3755,107,2025-04-17,peak,63.46,1226.31,19.46,0.793
3756,107,2025-04-18,peak,64.6,1256.22,20.34,0.768
3757,107,2025-04-19,normal,60.52,1046.71,19.73,0.654
3758,107,2025-04-20,normal,62.47,1066.2,17.58,0.699
3759,107,2025-04-21,normal,61.07,1046.63,20.71,0.648
3760,107,2025-04-22,repair,57.36,839.6,21.51,1.03
3761,107,2025-04-23,normal,61.68,1087.56,19.62,0.549
3762,107,2025-04-24,peak,62.28,1234.2,20.73,0.689
3763,107,2025-04-25,stress,63.57,1109.16,19.52,1.147
3764,107,2025-04-26,normal,62.44,1121.37,19.63,0.606
3765,107,2025-04-27,peak,63.45,1126.29,21.7,0.711
3766,107,2025-04-28,peak,61.43,1171.03,21.86,0.773
3767,107,2025-04-29,normal,61.53,1057.21,20.8,0.623
3768,107,2025-04-30,stress,65.5,1086.48,20.63,1.201
3769,107,2025-05-01,normal,61.75,1035.6,21.26,0.662
3770,107,2025-05-02,normal,60.43,1089.94,20.3,0.716
3771,107,2025-05-03,normal,61.43,1050.35,23.2,0.62
3772,107,2025-05-04,normal,60.38,1036.39,25.93,0.632
3773,107,2025-05-05,normal,59.57,1105.15,22.21,0.716
3774,107,2025-05-06,normal,60.82,1056.09,26.96,0.541
3775,107,2025-05-07,normal,60.44,1044.45,23.73,0.62
3776,107,2025-05-08,normal,60.65,1012.36,24.29,0.661
3777,107,2025-05-09,stress,66.31,1122.14,25.23,1.224
3778,107,2025-05-10,normal,61.78,1093.13,25.34,0.607
3779,107,2025-05-11,normal,61.22,1071.53,24.05,0.608
3780,107,2025-05-12,normal,59.73,1020.12,22.15,0.592
3781,107,2025-05-13,normal,61.75,1044.15,25.32,0.631
3782,107,2025-05-14,normal,62.66,1084.74,25.24,0.596
3783,107,2025-05-15,normal,60.04,1047.66,25.32,0.617
3784,107,2025-05-16,stress,66.38,1085.97,25.71,1.173
3785,107,2025-05-17,stress,64.41,1069.32,26.27,1.22
3786,107,2025-05-18,peak,63.53,1224.27,25.89,0.776
3787,107,2025-05-19,normal,58.97,1037.8,23.95,0.641
3788,107,2025-05-20,peak,63.11,1199.51,27.5,0.798
3789,107,2025-05-21,normal,59.8,1124.35,27.31,0.64
3790,107,2025-05-22,stress,64.34,1020.16,24.5,1.178
3791,107,2025-05-23,peak,62.2,1242.57,25.48,0.742
3792,107,2025-05-24,normal,61.09,1025.42,28.07,0.649
3793,107,2025-05-25,peak,62.34,1163.5,25.77,0.752
3794,107,2025-05-26,normal,61.01,1047.46,26.38,0.542
3795,107,2025-05-27,normal,60.98,1009.14,26.81,0.658
3796,107,2025-05-28,stress,64.88,1080.79,28.01,1.172
3797,107,2025-05-29,normal,60.06,1067.69,23.89,0.665
3798,107,2025-05-30,normal,61.36,1013.23,26.79,0.633
3799,107,2025-05-31,peak,61.54,1183.04,23.69,0.703
3800,107,2025-06-01,stress,65.12,1080.76,27.57,1.246
3801,107,2025-06-02,normal,61.03,1035.7,26.76,0.685
3802,107,2025-06-03,normal,60.14,1057.05,27.51,0.645
3803,107,2025-06-04,peak,61.73,1060.59,29.58,0.702
3804,107,2025-06-05,normal,60.29,1009.91,27.52,0.629
3805,107,2025-06-06,normal,60.59,1030.8,28.72,0.576
3806,107,2025-06-07,peak,62.88,1143.02,25.76,0.707
3807,107,2025-06-08,stress,64.19,1059.79,25.61,1.214
3808,107,2025-06-09,normal,58.79,986.02,29.01,0.696
3809,107,2025-06-10,repair,58.43,896.52,25.98,1.046
3810,107,2025-06-11,normal,60.69,1008.89,29.1,0.665
3811,107,2025-06-12,stress,65.49,1063.69,32.61,1.243
3812,107,2025-06-13,peak,61.24,1114.91,25.14,0.692
3813,107,2025-06-14,stress,64.6,1045.62,27.33,1.173
3814,107,2025-06-15,normal,59.61,1037.66,28.07,0.596
3815,107,2025-06-16,normal,60.11,999.0,29.0,0.633
3816,107,2025-06-17,stress,63.24,1085.07,31.2,1.129
3817,107,2025-06-18,normal,59.83,1103.2,29.67,0.643
3818,107,2025-06-19,normal,59.48,1047.45,25.39,0.576
3819,107,2025-06-20,normal,60.43,1036.67,26.91,0.669
3820,107,2025-06-21,normal,60.84,1031.6,28.63,0.68
3821,107,2025-06-22,peak,61.4,1107.05,24.3,0.724
3822,107,2025-06-23,normal,59.34,1000.04,30.14,0.667
3823,107,2025-06-24,stress,63.75,1071.13,26.57,1.148
3824,107,2025-06-25,normal,61.22,1057.94,26.38,0.65
3825,107,2025-06-26,stress,63.17,1050.53,25.48,1.229
3826,107,2025-06-27,peak,61.65,1135.24,29.28,0.781
3827,107,2025-06-28,normal,60.09,1021.81,26.24,0.647
3828,107,2025-06-29,normal,59.74,1020.36,25.01,0.546
3829,107,2025-06-30,normal,59.66,1083.87,30.68,0.61
3830,108,2024-01-01,stress,62.44,1089.95,-5.77,1.126
3831,108,2024-01-02,peak,59.92,1200.95,-2.55,0.614
3832,108,2024-01-03,normal,57.1,1066.12,-3.32,0.543
3833,108,2024-01-04,normal,58.53,1052.07,-0.56,0.657
3834,108,2024-01-05,normal,57.15,1102.36,-3.77,0.607
3835,108,2024-01-06,normal,58.1,951.9,-0.34,0.468
3836,108,2024-01-07,repair,56.02,915.09,-2.34,0.97
3837,108,2024-01-08,repair,56.9,910.53,1.51,0.862
3838,108,2024-01-09,normal,58.51,1135.36,0.87,0.535
3839,108,2024-01-10,normal,59.43,1119.24,0.87,0.436
3840,108,2024-01-11,stress,59.93,1116.99,0.41,1.01
3841,108,2024-01-12,repair,57.36,888.83,2.45,1.017
3842,108,2024-01-13,normal,56.98,1089.75,1.92,0.617
3843,108,2024-01-14,stress,58.33,1083.23,0.82,1.032
3844,108,2024-01-15,normal,57.35,1062.78,-0.52,0.538
3845,108,2024-01-16,normal,56.59,1082.34,1.95,0.512
3846,108,2024-01-17,peak,59.62,1177.63,-1.16,0.626
3847,108,2024-01-18,normal,56.88,1103.35,1.64,0.647
3848,108,2024-01-19,normal,57.06,1108.65,3.26,0.516
3849,108,2024-01-20,peak,60.33,1213.02,-1.64,0.652
3850,108,2024-01-21,normal,56.01,1067.15,4.65,0.604
3851,108,2024-01-22,peak,60.11,1233.08,2.18,0.577
3852,108,2024-01-23,normal,57.3,1133.6,4.48,0.478
3853,108,2024-01-24,normal,57.36,1074.34,1.07,0.615
3854,108,2024-01-25,normal,58.13,1088.63,0.14,0.544
3855,108,2024-01-26,normal,59.46,1036.35,-0.79,0.541
3856,108,2024-01-27,normal,58.38,1105.67,-0.28,0.506
3857,108,2024-01-28,normal,57.63,997.41,5.8,0.623
3858,108,2024-01-29,normal,56.21,1093.75,7.12,0.564
3859,108,2024-01-30,normal,57.27,1046.17,3.05,0.432
3860,108,2024-01-31,peak,60.11,1242.01,2.36,0.553
3861,108,2024-02-01,peak,58.61,1222.12,4.52,0.642
3862,108,2024-02-02,peak,59.59,1172.53,5.5,0.669
3863,108,2024-02-03,normal,57.57,1158.47,1.04,0.453
3864,108,2024-02-04,peak,59.74,1249.84,5.51,0.639
3865,108,2024-02-05,normal,58.81,1157.8,4.83,0.5
3866,108,2024-02-06,peak,56.91,1206.35,6.86,0.671
3867,108,2024-02-07,peak,60.82,1249.22,7.79,0.662
3868,108,2024-02-08,stress,59.4,1149.16,5.98,1.096
3869,108,2024-02-09,normal,59.12,1066.9,4.97,0.535
3870,108,2024-02-10,normal,56.8,1097.72,3.66,0.5
3871,108,2024-02-11,stress,60.94,1144.57,5.67,0.997
3872,108,2024-02-12,normal,58.48,1090.63,7.87,0.62
3873,108,2024-02-13,normal,58.85,1089.39,5.11,0.451
3874,108,2024-02-14,normal,59.76,1097.08,3.73,0.598
3875,108,2024-02-15,peak,57.75,1243.2,4.21,0.736
3876,108,2024-02-16,peak,59.83,1221.58,11.84,0.693
3877,108,2024-02-17,normal,61.47,1078.18,8.0,0.486
3878,108,2024-02-18,normal,57.82,1074.75,7.67,0.46
3879,108,2024-02-19,repair,54.43,915.99,9.22,0.866
3880,108,2024-02-20,peak,61.96,1235.58,7.73,0.719
3881,108,2024-02-21,peak,59.26,1163.89,7.38,0.68
3882,108,2024-02-22,normal,58.36,1117.59,7.38,0.495
3883,108,2024-02-23,repair,54.85,842.81,12.5,0.912
3884,108,2024-02-24,peak,61.95,1151.04,8.01,0.748
3885,108,2024-02-25,normal,61.13,1099.89,11.42,0.611
3886,108,2024-02-26,peak,59.57,1195.14,6.62,0.634
3887,108,2024-02-27,stress,64.16,1126.56,14.23,0.97
3888,108,2024-02-28,normal,58.02,1125.2,9.03,0.457
3889,108,2024-02-29,stress,60.62,1049.99,13.91,1.068
3890,108,2024-03-01,peak,60.04,1187.84,7.9,0.621
3891,108,2024-03-02,normal,60.02,1102.85,7.32,0.592
3892,108,2024-03-03,peak,59.5,1203.2,11.5,0.64
3893,108,2024-03-04,stress,61.45,1176.44,6.25,1.12
3894,108,2024-03-05,normal,58.99,1038.21,13.31,0.532
3895,108,2024-03-06,repair,54.3,889.27,7.48,0.987
3896,108,2024-03-07,normal,60.62,1129.35,10.47,0.49
3897,108,2024-03-08,normal,58.07,1130.42,9.67,0.526
3898,108,2024-03-09,repair,56.02,931.58,8.36,0.814
3899,108,2024-03-10,stress,63.06,1087.23,15.76,1.013
3900,108,2024-03-11,normal,58.34,1084.5,7.01,0.523
3901,108,2024-03-12,normal,58.43,1108.52,15.2,0.485
3902,108,2024-03-13,normal,57.22,1062.22,14.21,0.492
3903,108,2024-03-14,normal,57.75,1037.45,14.58,0.492
3904,108,2024-03-15,normal,59.58,1062.98,10.08,0.585
3905,108,2024-03-16,normal,56.73,962.91,15.53,0.491
3906,108,2024-03-17,normal,59.21,1088.13,12.06,0.588
3907,108,2024-03-18,repair,57.21,922.09,14.75,0.863
3908,108,2024-03-19,normal,58.88,1008.36,12.62,0.459
3909,108,2024-03-20,stress,62.32,1065.65,16.38,1.03
3910,108,2024-03-21,normal,59.41,1090.05,13.08,0.551
3911,108,2024-03-22,peak,60.11,1189.51,16.32,0.655
3912,108,2024-03-23,peak,59.13,1198.09,16.56,0.676
3913,108,2024-03-24,peak,61.22,1132.57,14.65,0.623
3914,108,2024-03-25,stress,62.02,1095.32,11.84,1.066
3915,108,2024-03-26,normal,60.79,1059.25,16.39,0.551
3916,108,2024-03-27,stress,63.34,1026.03,19.25,1.156
3917,108,2024-03-28,normal,58.29,931.81,13.89,0.566
3918,108,2024-03-29,peak,61.17,1176.1,21.12,0.693
3919,108,2024-03-30,normal,60.95,1006.58,13.9,0.515
3920,108,2024-03-31,peak,60.03,1207.81,17.32,0.637
3921,108,2024-04-01,normal,55.79,989.16,16.8,0.491
3922,108,2024-04-02,normal,60.06,1043.16,14.99,0.494
3923,108,2024-04-03,normal,60.27,1067.87,14.71,0.555
3924,108,2024-04-04,normal,58.49,1022.81,17.6,0.503
3925,108,2024-04-05,normal,60.12,1077.24,18.02,0.557
3926,108,2024-04-06,peak,63.16,1206.11,20.73,0.64
3927,108,2024-04-07,normal,60.11,1066.97,17.32,0.563
3928,108,2024-04-08,normal,56.06,1006.37,20.18,0.432
3929,108,2024-04-09,normal,58.19,1059.33,20.81,0.625
3930,108,2024-04-10,peak,59.77,1120.2,19.03,0.677
3931,108,2024-04-11,repair,56.08,879.9,22.92,0.892
3932,108,2024-04-12,peak,59.51,1165.55,19.29,0.681
3933,108,2024-04-13,stress,61.91,1001.89,21.9,1.156
3934,108,2024-04-14,repair,56.72,888.68,22.36,0.922
3935,108,2024-04-15,normal,57.73,1028.41,21.21,0.519
3936,108,2024-04-16,normal,57.07,1043.98,23.28,0.538
3937,108,2024-04-17,normal,57.7,999.51,22.5,0.609
3938,108,2024-04-18,normal,59.32,1074.36,21.87,0.629
3939,108,2024-04-19,normal,57.51,1045.14,18.57,0.622
3940,108,2024-04-20,peak,61.89,1157.99,18.11,0.783
3941,108,2024-04-21,normal,57.42,1074.91,26.9,0.527
3942,108,2024-04-22,normal,58.76,988.39,21.12,0.636
3943,108,2024-04-23,peak,59.32,1142.66,25.21,0.529
3944,108,2024-04-24,normal,61.5,1106.25,24.33,0.61
3945,108,2024-04-25,normal,58.38,1063.45,27.21,0.468
3946,108,2024-04-26,normal,58.9,1031.46,23.52,0.551
3947,108,2024-04-27,normal,59.77,1044.89,23.3,0.492
3948,108,2024-04-28,repair,56.08,819.2,25.98,0.911
3949,108,2024-04-29,peak,59.48,1123.69,26.6,0.645
3950,108,2024-04-30,peak,60.12,1146.83,25.83,0.674
3951,108,2024-05-01,normal,60.07,1008.18,28.23,0.464
3952,108,2024-05-02,peak,59.85,1077.97,26.13,0.532
3953,108,2024-05-03,normal,59.74,1002.15,22.88,0.582
3954,108,2024-05-04,normal,58.07,1070.0,22.49,0.513
3955,108,2024-05-05,repair,54.35,908.28,24.76,0.936
3956,108,2024-05-06,peak,60.05,1131.89,25.32,0.677
3957,108,2024-05-07,repair,54.37,895.77,23.98,0.907
3958,108,2024-05-08,stress,62.26,1108.01,25.58,1.068
3959,108,2024-05-09,stress,61.67,1027.47,24.84,1.179
3960,108,2024-05-10,stress,61.97,1089.53,22.61,1.163
3961,108,2024-05-11,normal,61.03,1054.97,27.23,0.609
3962,108,2024-05-12,normal,57.98,1013.39,29.44,0.491
3963,108,2024-05-13,normal,58.7,1042.4,25.04,0.575
3964,108,2024-05-14,repair,57.1,847.88,26.54,0.983
3965,108,2024-05-15,peak,61.54,1218.19,28.72,0.583
3966,108,2024-05-16,normal,58.07,1040.06,28.01,0.659
3967,108,2024-05-17,normal,58.03,969.37,29.77,0.537
3968,108,2024-05-18,peak,60.1,1103.94,26.38,0.638
3969,108,2024-05-19,normal,57.83,982.85,25.87,0.482
3970,108,2024-05-20,normal,57.36,1032.77,28.02,0.604
3971,108,2024-05-21,stress,63.0,1061.93,29.33,1.113
3972,108,2024-05-22,peak,60.0,1100.4,29.67,0.636
3973,108,2024-05-23,normal,59.42,984.81,30.69,0.397
3974,108,2024-05-24,repair,54.12,846.8,29.0,0.95
3975,108,2024-05-25,repair,53.18,814.94,27.69,0.775
3976,108,2024-05-26,normal,57.11,1031.45,27.74,0.646
3977,108,2024-05-27,normal,58.83,998.1,24.81,0.527
3978,108,2024-05-28,normal,59.02,994.47,25.27,0.573
3979,108,2024-05-29,stress,63.09,1029.63,24.87,1.117
3980,108,2024-05-30,normal,59.91,1005.58,28.56,0.561
3981,108,2024-05-31,peak,59.32,1130.21,26.72,0.625
3982,108,2024-06-01,normal,59.49,1015.1,32.25,0.492
3983,108,2024-06-02,normal,57.85,1079.0,33.31,0.441
3984,108,2024-06-03,normal,57.95,980.75,30.14,0.482
3985,108,2024-06-04,normal,57.18,1008.55,31.99,0.559
3986,108,2024-06-05,normal,58.88,947.87,27.27,0.514
3987,108,2024-06-06,repair,56.01,841.16,29.12,0.844
3988,108,2024-06-07,normal,57.43,1016.27,28.99,0.569
3989,108,2024-06-08,normal,59.44,1052.25,31.47,0.546
3990,108,2024-06-09,stress,65.26,996.73,31.27,1.111
3991,108,2024-06-10,normal,58.42,979.57,30.32,0.555
3992,108,2024-06-11,peak,61.24,1148.12,30.68,0.739
3993,108,2024-06-12,peak,59.49,1055.62,30.68,0.684
3994,108,2024-06-13,peak,61.48,1100.36,28.73,0.644
3995,108,2024-06-14,normal,57.17,1008.33,31.21,0.569
3996,108,2024-06-15,stress,62.82,1010.79,33.24,1.082
3997,108,2024-06-16,stress,63.49,1007.53,30.25,1.048
3998,108,2024-06-17,stress,64.58,1026.93,30.7,1.09
3999,108,2024-06-18,stress,62.05,1029.21,26.22,1.102
4000,108,2024-06-19,normal,58.46,992.46,28.78,0.586
4001,108,2024-06-20,normal,59.7,1013.87,29.13,0.572
4002,108,2024-06-21,stress,64.3,1040.17,34.37,1.041
4003,108,2024-06-22,normal,58.49,1008.21,30.3,0.548
4004,108,2024-06-23,stress,60.15,1039.9,26.72,1.012
4005,108,2024-06-24,normal,58.6,1069.38,31.68,0.617
4006,108,2024-06-25,repair,55.75,908.79,26.59,0.865
4007,108,2024-06-26,repair,56.35,776.12,31.15,0.92
4008,108,2024-06-27,normal,58.65,1023.97,31.19,0.622
4009,108,2024-06-28,normal,58.6,964.83,27.28,0.635
4010,108,2024-06-29,peak,60.51,1142.78,31.95,0.547
4011,108,2024-06-30,repair,55.2,789.59,28.77,0.945
4012,108,2024-07-01,normal,57.81,948.9,26.92,0.579
4013,108,2024-07-02,repair,55.1,913.88,30.23,0.929
4014,108,2024-07-03,stress,60.34,1057.07,28.53,1.152
4015,108,2024-07-04,normal,62.0,973.72,29.95,0.494
4016,108,2024-07-05,repair,55.82,778.79,28.55,0.969
4017,108,2024-07-06,normal,56.38,977.48,33.18,0.534
4018,108,2024-07-07,normal,59.17,944.44,27.03,0.526
4019,108,2024-07-08,normal,59.15,1022.31,28.72,0.605
4020,108,2024-07-09,normal,58.63,1029.52,32.67,0.54
4021,108,2024-07-10,stress,63.34,1081.91,27.65,1.033
4022,108,2024-07-11,peak,57.58,1060.39,28.17,0.643
4023,108,2024-07-12,peak,59.82,1130.98,27.39,0.75
4024,108,2024-07-13,peak,60.64,1065.48,25.12,0.663
4025,108,2024-07-14,repair,53.92,816.24,25.52,0.848
4026,108,2024-07-15,peak,58.77,1071.16,25.21,0.534
4027,108,2024-07-16,stress,62.24,1048.29,26.02,1.143
4028,108,2024-07-17,normal,57.75,984.82,26.47,0.548
4029,108,2024-07-18,normal,59.03,981.07,28.97,0.477
4030,108,2024-07-19,normal,56.76,1017.08,34.19,0.506
4031,108,2024-07-20,repair,55.56,782.41,25.78,1.018
4032,108,2024-07-21,stress,60.83,1018.23,28.34,1.087
4033,108,2024-07-22,stress,63.51,983.18,28.68,1.084
4034,108,2024-07-23,normal,58.89,935.6,21.91,0.55
4035,108,2024-07-24,normal,56.09,926.24,31.23,0.563
4036,108,2024-07-25,stress,64.0,1065.19,30.72,1.023
4037,108,2024-07-26,peak,60.1,1137.24,29.43,0.548
4038,108,2024-07-27,peak,60.58,1157.2,25.63,0.666
4039,108,2024-07-28,stress,61.05,987.15,24.7,1.075
4040,108,2024-07-29,peak,58.27,1072.57,30.52,0.61
4041,108,2024-07-30,stress,59.43,1078.73,26.41,1.063
4042,108,2024-07-31,normal,58.55,880.12,24.06,0.531
4043,108,2024-08-01,normal,60.41,979.72,27.88,0.637
4044,108,2024-08-02,peak,58.32,1073.96,27.17,0.728
4045,108,2024-08-03,repair,56.22,911.49,27.19,0.827
4046,108,2024-08-04,normal,59.07,983.79,28.48,0.534
4047,108,2024-08-05,peak,58.83,1129.57,25.45,0.549
4048,108,2024-08-06,normal,56.05,978.31,23.05,0.593
4049,108,2024-08-07,repair,55.4,765.89,24.39,0.814
4050,108,2024-08-08,normal,58.18,1032.06,25.46,0.607
4051,108,2024-08-09,normal,57.16,1027.87,26.21,0.509
4052,108,2024-08-10,repair,54.38,738.66,24.99,0.817
4053,108,2024-08-11,peak,57.29,1097.98,22.87,0.704
4054,108,2024-08-12,normal,56.15,1009.51,23.14,0.581
4055,108,2024-08-13,normal,57.75,1089.87,22.88,0.548
4056,108,2024-08-14,normal,56.38,1013.86,22.47,0.572
4057,108,2024-08-15,normal,55.83,1035.36,20.25,0.496
4058,108,2024-08-16,normal,59.14,959.02,23.1,0.546
4059,108,2024-08-17,peak,60.39,1112.22,24.78,0.711
4060,108,2024-08-18,repair,55.19,823.97,21.29,0.808
4061,108,2024-08-19,normal,57.43,994.25,23.43,0.458
4062,108,2024-08-20,normal,59.58,1036.68,23.24,0.559
4063,108,2024-08-21,peak,57.07,1146.67,16.27,0.62
4064,108,2024-08-22,normal,56.86,1082.27,25.45,0.595
